basepk,topic,category,procedural_score,error_x,error_y
3865167,changes to House of Commons Standing Orders,Parliamentary Procedure,0.25,,
3865169,broadcasting of committee meetings and private members' business,Parliamentary Procedure,0.25,,
3865170,televising of standing committees,Parliamentary Procedure,0.5,,
3865173,House procedure and package negotiations,Parliamentary Procedure,0.75,,
3865175,House business and opposition co-operation,Parliamentary Procedure,0.5,,
3865180,ruling on division of complex motion,Parliamentary Procedure,0.75,,
3865208,sub judice convention and closure,Parliamentary Procedure,0.75,,
3865209,House of Commons rules and privileges,Parliamentary Procedure,0.75,,
3865237,Canada Post rural conversion program,"Sectoral Policy: Resources, Agriculture & Transport",0.25,,
3865247,heritage language teaching program funding,Social Policy,0.25,,
3865256,US challenge to Canadian pork ruling,Trade & Foreign Affairs,0.0,,
3865257,US-Canada Free Trade Agreement dispute,Trade & Foreign Affairs,0.0,,
3865258,free trade agreement flaws,Trade & Foreign Affairs,0.25,,
3865259,free trade agreement dispute settlement,Trade & Foreign Affairs,0.25,,
3865272,free trade agreement dispute settlement,Trade & Foreign Affairs,0.25,,
3865274,free trade agreement dispute settlement,Trade & Foreign Affairs,0.25,,
3865276,Canada-US trade agreement dispute,Trade & Foreign Affairs,0.25,,
3865281,Investment Canada review of company sale,Trade & Foreign Affairs,0.25,,
3865283,criticism of Liberal projections,Economy & Public Finance,0.75,,
3865294,de Havilland ownership and investment,Trade & Foreign Affairs,0.25,,
3865300,Investment Canada review of de Havilland deal,Trade & Foreign Affairs,0.25,,
3865305,Canada-US trade consultations,Trade & Foreign Affairs,0.0,,
3865310,economic stabilization and growth,Economy & Public Finance,0.0,,
3865315,regional development and decentralization,Economy & Public Finance,0.0,,
3865318,breast implant safety and regulation,"Justice, Rights & Immigration",0.25,,
3865320,Meme breast implant safety studies,Social Policy,0.0,,
3865370,Royal Assent to bills,Parliamentary Procedure,1.0,,
3865386,House recall date consultation,Parliamentary Procedure,0.75,,
3865397,erosion of parliamentary institution,Parliamentary Procedure,0.75,,
3865398,House of Commons rule changes and debate tactics,Parliamentary Procedure,0.5,,
3865404,unemployment insurance for spouses overseas,Social Policy,0.25,,
3865405,unemployment insurance credits for accompanying spouses,Social Policy,0.25,,
3865408,unemployment insurance for Canadians abroad,Social Policy,0.25,,
3865414,parliamentary reform and public perception,Parliamentary Procedure,0.25,,
3865437,parliamentary committee operations,Parliamentary Procedure,0.25,,
3865447,parliamentary debate and democratic accountability,Parliamentary Procedure,0.5,,
3865449,parliamentary rules and procedure reform,Parliamentary Procedure,0.75,,
3865466,closure motion on standing orders changes,Parliamentary Procedure,0.75,,
3865468,changes to House of Commons rules,Parliamentary Procedure,0.5,,
3865470,government accountability and parliamentary procedure,Parliamentary Procedure,0.75,,
3865472,curtailment of debate and closure rules,Parliamentary Procedure,0.75,,
3865522,parliamentary reform and national unity,Parliamentary Procedure,0.25,,
3865524,recess and reflection,Parliamentary Procedure,0.75,,
3865542,unemployment statistics for Cape Breton,Economy & Public Finance,0.0,,
3865557,unemployment and business bankruptcies,Economy & Public Finance,0.25,,
3865562,parliamentary procedure and economic outlook,Parliamentary Procedure,0.5,,
3865564,government economic policies and recovery,Economy & Public Finance,0.25,,
3865566,economic policy and recession,Economy & Public Finance,0.25,,
3865571,employment programs and job creation,Economy & Public Finance,0.0,,
3865598,Telesat Canada lobbying government,Government & Electoral Affairs,0.25,,
3865610,sales tax removal and free trade benefits,Taxation,0.0,,
3865613,government program to address unemployment,Economy & Public Finance,0.25,,
3865615,technology in customs operations and border trade,Trade & Foreign Affairs,0.0,,
3865626,agricultural safety net program principles,"Sectoral Policy: Resources, Agriculture & Transport",0.0,,
3865631,national unity and Official Languages Act,Constitutional & Intergovernmental Relations,0.25,,
3865633,national unity and freedom of expression,Constitutional & Intergovernmental Relations,0.25,,
3865639,flight attendant safety in unsafe conditions,"Sectoral Policy: Resources, Agriculture & Transport",0.0,,
3865651,committee travel for agriculture research,"Sectoral Policy: Resources, Agriculture & Transport",0.5,,
3865658,concurrence in report on joint committee sittings,Parliamentary Procedure,0.5,,
3865674,breakwater construction project funding and capacity,"Sectoral Policy: Resources, Agriculture & Transport",0.0,,
3865676,CSIS relationship with Ryszard Paskowski,"Justice, Rights & Immigration",0.0,,
3865678,El Salvador Jesuit priests assassination investigation,"Justice, Rights & Immigration",0.25,,
3865698,travel authorization for standing committee,Parliamentary Procedure,0.75,,
3865708,eastern Ontario unemployment and job losses,Economy & Public Finance,0.25,,
3865790,restoring RCMP funding in British Columbia,"Justice, Rights & Immigration",0.0,,
3865801,confidence in government,Parliamentary Procedure,0.25,,
3865803,government's loss of public confidence,Government & Electoral Affairs,0.25,,
3865805,constitutional debates and national unity,Constitutional & Intergovernmental Relations,0.5,,
3865807,constitutional reform and the economy,Constitutional & Intergovernmental Relations,0.25,,
3865811,constitutional reform and referendum,Constitutional & Intergovernmental Relations,0.25,,
3865817,Quebec's role in Canadian history,Constitutional & Intergovernmental Relations,0.25,,
3865823,constitutional reform and Canadian unity,Constitutional & Intergovernmental Relations,0.0,,
3865825,division of powers and national standards,Constitutional & Intergovernmental Relations,0.1,,
3865827,amending formula for the Constitution,Constitutional & Intergovernmental Relations,0.1,,
3865829,political instability and unemployment,Economy & Public Finance,0.25,,
3865831,government economic policy and unemployment,Economy & Public Finance,0.25,,
3865833,criticism of former minister of finance policies,Economy & Public Finance,0.25,,
3865837,national unity and bilingualism,Constitutional & Intergovernmental Relations,0.1,,
3865848,fiscal policy and competitiveness,Economy & Public Finance,0.0,,
3865849,government support for education and R&D,Social Policy,0.25,,
3865850,interest rates and government spending,Economy & Public Finance,0.0,,
3865852,job training and education policy,Social Policy,0.1,,
3865858,Canada-U.S. Free Trade Agreement economic impact,Trade & Foreign Affairs,0.25,,
3865867,Atlantic Canada's place in national unity and economy,Constitutional & Intergovernmental Relations,0.25,,
3865876,federal interference with education,Social Policy,0.25,,
3865897,Halifax port and transportation rates,"Sectoral Policy: Resources, Agriculture & Transport",0.25,,
3865901,interest rates and employment,Economy & Public Finance,0.0,,
3865902,Canadian dollar competitiveness and interest rates,Economy & Public Finance,0.25,,
3865903,job creation and national prosperity,Economy & Public Finance,0.0,,
3865904,unemployment and economic policy,Economy & Public Finance,0.25,,
3865907,Canada-US free trade agreement economic impact,Trade & Foreign Affairs,0.0,,
3865911,impact of free trade on Canadian companies,Trade & Foreign Affairs,0.0,,
3865916,job creation and interest rates,Economy & Public Finance,0.0,,
3865918,job creation through lower interest rates,Economy & Public Finance,0.25,,
3865920,EPF funding and education results,Social Policy,0.25,,
3865926,trucking industry studies and task force,"Sectoral Policy: Resources, Agriculture & Transport",0.0,,
3865928,GST refunds for truckers,Taxation,0.25,,
3865935,constitutional discussion and national unity,Constitutional & Intergovernmental Relations,0.25,,
3865940,country's unity and new approaches,Constitutional & Intergovernmental Relations,0.25,,
3865955,Canada-United States Free Trade Agreement and grains,Trade & Foreign Affairs,0.0,,
3865961,Canadian grain exports to the US,Trade & Foreign Affairs,0.0,,
3865965,Montreal economic development programs,Economy & Public Finance,0.0,,
3865979,housing starts and interest rates,Economy & Public Finance,0.0,,
3865988,tribute to Richard Bennett Hatfield,Government & Electoral Affairs,0.0,,
3865990,Richard Hatfield's contributions to Canadian history,Government & Electoral Affairs,0.0,,
3865998,transportation infrastructure needs in Nova Scotia,"Sectoral Policy: Resources, Agriculture & Transport",0.0,,
3866000,national unity and Quebec sign law,Constitutional & Intergovernmental Relations,0.25,,
3866001,economic policy and decentralization,Economy & Public Finance,0.25,,
3866002,Canadian unity and leadership,Constitutional & Intergovernmental Relations,0.25,,
3866016,constitutional reform and federal-provincial relations,Constitutional & Intergovernmental Relations,0.25,,
3866021,public esteem for elected representatives,Government & Electoral Affairs,0.25,,
3866031,parliamentary procedure reform,Parliamentary Procedure,0.5,,
3866040,federal-provincial jurisdiction over education,Constitutional & Intergovernmental Relations,0.5,,
3866043,cultural renaissance and Canadian identity,Constitutional & Intergovernmental Relations,0.0,,
3866045,Canadian identity and cultural experience,Constitutional & Intergovernmental Relations,0.1,,
3866047,Canadian identity and diversity,Constitutional & Intergovernmental Relations,0.1,,
3866080,truckers' spouses meeting with minister,"Sectoral Policy: Resources, Agriculture & Transport",0.25,,
3866082,federalism and economic policy,Constitutional & Intergovernmental Relations,0.25,,
3866093,death of table officer Michael B. Kirby,Government & Electoral Affairs,0.75,,
3866097,constitutional initiative sittings,Constitutional & Intergovernmental Relations,0.25,,
3866098,committee on constitutional negotiations,Constitutional & Intergovernmental Relations,0.25,,
3866099,timing of constitutional reform consultations,Constitutional & Intergovernmental Relations,0.25,,
3866104,ministerial responsibility and official conduct,Government & Electoral Affairs,0.25,,
3866108,minister's permit for Al-Ma-shat,"Justice, Rights & Immigration",0.0,,
3866111,job creation and unemployment reduction,Economy & Public Finance,0.0,,
3866117,interest rates and inflation,Economy & Public Finance,0.0,,
3866135,trucking industry taxation and regulation,Taxation,0.25,,
3866138,trucking industry solutions and problems,"Sectoral Policy: Resources, Agriculture & Transport",0.25,,
3866148,transportation of toxic wastes,"Sectoral Policy: Resources, Agriculture & Transport",0.25,,
3866155,release of names in report,Parliamentary Procedure,0.25,,
3866179,referenda and plebiscites in Canada,Government & Electoral Affairs,0.0,,
3866185,RCMP funding and effectiveness,Defence & National Security,0.0,,
3866202,emergency debate application,Parliamentary Procedure,0.75,,
3866208,royal commission on violence against women,Social Policy,0.0,,
3866210,national inquiry into violence against women,Social Policy,0.0,,
3866213,national unity and historical perspective,Constitutional & Intergovernmental Relations,0.25,,
3866215,national interest and parliamentary leadership,Government & Electoral Affairs,0.25,,
3866217,Canadian economic and political union,Constitutional & Intergovernmental Relations,0.1,,
3866219,constitutional reform and national unity,Constitutional & Intergovernmental Relations,0.0,,
3866221,economic union and internal trade barriers,Economy & Public Finance,0.1,,
3866223,public finances and national debt,Economy & Public Finance,0.1,,
3866225,national productivity and education reform,Social Policy,0.0,,
3866227,aboriginal affairs and Canadian unity,Constitutional & Intergovernmental Relations,0.1,,
3866229,rebalancing Canadian federalism,Constitutional & Intergovernmental Relations,0.0,,
3866245,Investment Canada foreign ownership record,Trade & Foreign Affairs,0.25,,
